canonical,key_without_year,designation,prefix,number,part,section,year,title,division,section_name,committee,status,product_category,scheme,amendments,superseded_by_text,sources,archive_identifier,archive_url,license_url,text_path,pdf_path,has_full_text,is_compulsory,is_current,superseded_by
IS|10012|None|None|1981|None,IS|10012|None|None,IS 10012:1981,IS,10012,,,1981,IS 10012: Dental Zinc Oxide/Eugenol Filling Materials,</b> Medical Equipment and Hospital Planning<br /><b>,</b> Dentistry (MHD 8)<br /><br /><b>,MHD 8,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10012.1981,https://archive.org/details/gov.in.is.10012.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10012.1981.txt,,True,False,True,
IS|10013|1|None|1981|None,IS|10013|1|None,IS 10013 (Part 1):1981,IS,10013,1.0,,1981,"IS 10013-1: water soluble type wood preservatives, Part 1: Acid-copper-chrome (ACC) preservative",</b> Civil Engineering<br /><b>,</b> Timber and Timber Stores (CED 9)<br /><br /><b>,CED 9,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10013.1.1981,https://archive.org/details/gov.in.is.10013.1.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10013.1.1981.txt,,True,False,True,
IS|10013|2|None|1981|None,IS|10013|2|None,IS 10013 (Part 2):1981,IS,10013,2.0,,1981,"IS 10013-2: water soluble type wood preservatives, Part 2: Copper-chrome-arsenic (CCA) wood preservative",</b> Civil Engineering<br /><b>,</b> Timber and Timber Stores (CED 9)<br /><br /><b>,CED 9,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10013.2.1981,https://archive.org/details/gov.in.is.10013.2.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10013.2.1981.txt,,True,False,True,
IS|10013|3|None|1981|None,IS|10013|3|None,IS 10013 (Part 3):1981,IS,10013,3.0,,1981,"IS 10013-3: water soluble type wood preservatives, Part 3: Copper-chrome-boron (CCB) wood preservative",</b> Civil Engineering<br /><b>,</b> Timber and Timber Stores (CED 9)<br /><br /><b>,CED 9,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10013.3.1981,https://archive.org/details/gov.in.is.10013.3.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10013.3.1981.txt,,True,False,True,
IS|10014|1|None|1984|None,IS|10014|1|None,IS 10014 (Part 1):1984,IS,10014,1.0,,1984,"IS 10014-1: METHODS OF TESTS FOR MAN-MADE STAPLE FIBRES, PART 1: DETERMINATION OF LENGTH",</b> Textiles<br /><b>,</b> Physical Methods of Tests (TXD 1)<br /><br /><b>,TXD 1,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10014.1.1984,https://archive.org/details/gov.in.is.10014.1.1984,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10014.1.1984.txt,,True,False,True,
IS|10014|2|None|1981|None,IS|10014|2|None,IS 10014 (Part 2):1981,IS,10014,2.0,,1981,"IS 10014-2: Methods of Tests for Man - Made Staple Fibres, Part 2: Determination of Linear Density",</b> Textiles<br /><b>,</b> Physical Methods of Tests (TXD 1)<br /><br /><b>,TXD 1,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10014.2.1981,https://archive.org/details/gov.in.is.10014.2.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10014.2.1981.txt,,True,False,True,
IS|10016|1|None|1981|None,IS|10016|1|None,IS 10016 (Part 1):1981,IS,10016,1.0,,1981,"IS 10016-1: Methods of Test for Polybutadiene Rubbers, Part 1: Method of Taking Out Test Portions from Sample Bales","</b> Petroleum, Coal, and Related Products<br /><b>",</b> Rubber and Rubber Products (PCD 13)<br /><br /><b>,PCD 13,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10016.1.1981,https://archive.org/details/gov.in.is.10016.1.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10016.1.1981.txt,,True,False,True,
IS|10016|2|None|1984|None,IS|10016|2|None,IS 10016 (Part 2):1984,IS,10016,2.0,,1984,"IS 10016-2: Methods of test for polybutadiene rubbers, Part 2: Determination of ash","</b> Petroleum, Coal, and Related Products<br /><b>",</b> Rubber and Rubber Products (PCD 13)<br /><br /><b>,PCD 13,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10016.2.1984,https://archive.org/details/gov.in.is.10016.2.1984,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10016.2.1984.txt,,True,False,True,
IS|10016|4|None|1984|None,IS|10016|4|None,IS 10016 (Part 4):1984,IS,10016,4.0,,1984,"IS 10016-4: Methods of Test for Polybutadiene Rubbers, Part 4: Determination of CIS, Trans and Vinyl Structure","</b> Petroleum, Coal, and Related Products<br /><b>",</b> Rubber and Rubber Products (PCD 13)<br /><br /><b>,PCD 13,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10016.4.1984,https://archive.org/details/gov.in.is.10016.4.1984,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10016.4.1984.txt,,True,False,True,
IS|10016|5|None|1981|None,IS|10016|5|None,IS 10016 (Part 5):1981,IS,10016,5.0,,1981,"IS 10016-5: Methods of test for polybutadiene rubbers, Part 5: Determination of gel content","</b> Petroleum, Coal, and Related Products<br /><b>",</b> Rubber and Rubber Products (PCD 13)<br /><br /><b>,PCD 13,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10016.5.1981,https://archive.org/details/gov.in.is.10016.5.1981,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10016.5.1981.txt,,True,False,True,
IS|10016|6|None|2000|None,IS|10016|6|None,IS 10016 (Part 6):2000,IS,10016,6.0,,2000,"IS 10016-6: Methods of Test for Polybutadiene Rubbers, Part 6: Evaluation of Vulcanization Characteristics of Polybutadiene Rubbers (BR : 2)","</b> Petroleum, Coal, and Related Products<br /><b>",</b> Rubber and Rubber Products (PCD 13)<br /><br /><b>,PCD 13,published,,,0,</b> <br /><br /><br /><b>LEGALLY BINDING DOCUMENT</b><br /><br /><i>Step Out From the Old to the New</i>--Jawaharlal Nehru<br /><i>Invent a new India using knowledge.</i>--Satyanarayan Gangaram Pitroda,['ARCHIVE_ORG'],gov.in.is.10016.6.2000,https://archive.org/details/gov.in.is.10016.6.2000,http://creativecommons.org/publicdomain/zero/1.0/,bis_data\archive\text\gov.in.is.10016.6.2000.txt,,True,False,True,
